word,pos
박격포,명사
박다,동사
박달나무,명사
박대,명사
박동,명사
박람회,명사
박람회,명사
박력,명사
박막,명사
박물,명사
박물관,명사
박복하다,형용사
박빙,명사
박사,명사
박살,명사
박수,명사
박스,명사
박스권,명사
박식하다,형용사
박애,명사
박애주의,명사
박약,명사
박이부정,명사
박자,명사
박장대소,명사
박장대소하다,동사
박제,명사
박쥐,명사
박진감,명사
박차,명사
박치기,명사
박탈,명사
박탈되다,동사
박탈하다,동사
박테리아,명사
박하다,형용사
박히다,동사
밖,명사
반,명사
반감,명사
반감기,명사
반감되다,동사
반갑다,형용사
반값,명사
반격,명사
반격하다,동사
반경,명사
반공,명사
반기,명사
반기다,동사
반나절,명사
반납,명사
반납하다,동사
반년,명사
반달,명사
반달가슴곰,명사
반달곰,명사
반대,명사
반대되다,동사
반대론,명사
반대말,명사
반대쪽,명사
반대편,명사
반대하다,동사
반도,명사
반도체,명사
반동,명사
반드시,부사
반듯이,부사
반듯하다,형용사
반듯히,특수:금지어
반등,명사
반등하다,동사
반딧불,명사
반딧불이,명사
반란,명사
반란군,명사
반란군,명사
반려자,명사
반론,명사
반론하다,동사
반말,명사
반말하다,동사
반면,명사
반면,부사
반면교사,명사
반모음,명사
반문하다,동사
반물질,명사
반미,명사
반바지,명사
반박,명사
반박하다,동사
반반,명사
반발,명사
반발하다,동사
반복,명사
반복되다,동사
반복하다,동사
반비례,명사
반사,명사
반사경,명사
반사되다,동사
반사적,명사
반사판,명사
반사판,명사
반사하다,동사
반상회,명사
반색,명사
반석,명사
반성,명사
반성문,명사
반성하다,동사
반세기,명사
반송하다,동사
반수,명사
반숙,명사
반신반의,명사
반신상,명사
반어,명사
반어법,명사
반어적,명사
반역,명사
반역자,명사
반역죄,명사
반열,명사
반영,명사
반영되다,동사
반영하다,동사
반올림,명사
반올림하다,동사
반원,명사
반응,명사
반응성,명사
반응하다,동사
반의어,명사
반의어,명사
반입,명사
반입되다,동사
반입하다,동사
반자동,명사
반작용,명사
반장,명사
반전,명사
반전되다,동사
반절,명사
반점,명사
반정,명사
반정부,명사
반주,명사
반죽,명사
반죽음,명사
반죽하다,동사
반증,명사
반지,명사
반지르르,부사
반지르르하다,형용사
반지름,명사
반지하,명사
반짝,부사
반짝거리다,동사
반짝반짝,부사
반짝이다,동사
반짝하다,동사
반쪽,명사
반찬,명사
반창고,명사
반출,명사
반출되다,동사
반출하다,동사
반칙,명사
반타작,명사
반투명,명사
반팔,명사
반평생,명사
반포,명사
반포하다,동사
반품,명사
반품하다,동사
반하다,동사
반항,명사
반항적,명사
반항하다,동사
반향,명사
반향음,명사
반환,명사
반환점,명사
반환하다,동사
받다,동사
받들다,동사
받아들이다,동사
받아먹다,동사
받아쓰다,동사
받아치다,동사
받치다,동사
받침,명사
받침대,명사
받히다,동사
발,명사
발가락,명사
발가벗다,동사
발가숭이,명사
발가숭이,명사
발각,명사
발각되다,동사
발간,명사
발간되다,동사
발간물,명사
발간하다,동사
발갛다,형용사
발갛다,형용사
발걸음,명사
발견,명사
발견되다,동사
발견하다,동사
발광,명사
발광체,명사
발광하다,동사
발군,명사
발굴,명사
발굴되다,동사
발굴하다,동사
발굽,명사
발급,명사
발급자,명사
발급하다,동사
발기,명사
발기부전,명사
발길,명사
발길질,명사
발꿈치,명사
발끈,부사
발끈하다,동사
발끝,명사
발단,명사
발달,명사
발달되다,동사
발달하다,동사
발대식,명사
발돋움,명사
발돋움하다,동사
발동,명사
발동되다,동사
발동하다,동사
발뒤꿈치,명사
발등,명사
발라드,명사
발라드곡,명사
발랄하다,형용사
발랑,부사
발레,명사
발레리나,명사
발렌시아,명사
발령,명사
발령되다,동사
발령하다,동사
발리다,동사
발맞추다,동사
발매,명사
발매되다,동사
발매하다,동사
발명,명사
발명가,명사
발명인,명사
발명품,명사
발명하다,동사
발모가지,명사
발모제,명사
발목,명사
발밑,명사
발바닥,명사
발발,명사
발발하다,동사
발버둥,명사
발버둥질,명사
발버둥질하다,동사
발병,명사
발병률,명사
발병하다,동사
발본색원,명사
발부,명사
발부되다,동사
발부하다,동사
발뺌,명사
발뺌하다,동사
발사,명사
발사기,명사
발사대,명사
발사되다,동사
발사장,명사
발사체,명사
발사하다,동사
발산,명사
발산되다,동사
발산하다,동사
발상,명사
발상지,명사
발생,명사
발생되다,동사
발생률,명사
발생적,명사
발생하다,동사
발성,명사
발소리,명사
발송,명사
발송되다,동사
발송하다,동사
발신,명사
발신기,명사
발신음,명사
발신인,명사
발신자,명사
발악,명사
발악하다,동사
발암,명사
발암성,명사
발언,명사
발언,명사
발언권,명사
발언하다,동사
발열,명사
발원지,명사
발육,명사
발음,명사
발음법,명사
발음하다,동사
발의,명사
발의하다,동사
발인,명사
발자국,명사
발자취,명사
발작,명사
발작하다,동사
발재간,명사
발전,명사
발전기,명사
발전되다,동사
발전소,명사
발전시키다,동사
발전적,명사
발전하다,동사
발정,명사
발정기,명사
발정하다,동사
발주,명사
발주되다,동사
발주하다,동사
발진,명사
발진하다,동사
발짝,명사
발차기,명사
발췌,명사
발치,명사
발칙하다,형용사
발칵,부사
발코니,명사
발탁,명사
발탁되다,동사
발탁하다,동사
발톱,명사
발트해,명사
발판,명사
발포,명사
발포하다,동사
발표,명사
발표되다,동사
발표하다,동사
발표회,명사
발품,명사
발하다,동사
발해,명사
발행,명사
발행되다,동사
발행인,명사
발행자,명사
발행하다,동사
발현,명사
발현되다,동사
발현하다,동사
발호,명사
발호하다,동사
발화,명사
발효,명사
발효되다,동사
발효하다,동사
발휘,명사
발휘되다,동사
발휘하다,동사
밝기,명사
밝다,동사
밝다,형용사
밝혀내다,동사
밝히다,동사
밟다,동사
밟히다,동사
밤,명사
밤길,명사
밤나무,명사
밤낮,명사
밤낮없이,부사
밤늦다,형용사
밤바람,명사
밤밥,명사
밤사이,명사
밤새,명사
밤새다,동사
밤새우다,동사
밤색,명사
밤잠,명사
밤중,명사
밤참,명사
밤하늘,명사
밥,명사
밥값,명사
밥그릇,명사
밥도둑,명사
밥맛,명사
밥버러지,명사
밥벌레,명사
밥벌이,명사
밥상,명사
밥솥,명사
밥알,명사
밥줄,명사
밥통,명사
밥풀,명사
밥풀떼기,명사
밥하다,동사
밧줄,명사
방,명사
방관자,명사
방관하다,동사
방귀,명사
방그레,부사
방글라데시,명사
방금,부사
방금,명사
방긋,부사
방긋방긋,부사
방대,명사
방대하다,형용사
방도,명사
방랑,명사
방랑하다,동사
방류,명사
방류되다,동사
방류하다,동사
방만하다,형용사
방망이,명사
방면,명사
방목하다,동사
방문,명사
방문객,명사
방문자,명사
방문턱,명사
방문턱,명사
방문하다,동사
방미,명사
방바닥,명사
방방,부사
방방곡곡,명사
방범,명사
방범대,명사
방법,명사
방법론,명사
방부제,명사
방북,명사
방불하다,형용사
방사,명사
방사능,명사
방사선,명사
방사성,명사
방석,명사
방송,명사
방송가,명사
방송국,명사
방송되다,동사
방송사,명사
방송사고,명사
방송실,명사
방송인,명사
방송통신위원회,명사
방송하다,동사
방수,명사
방수제,명사
방식,명사
방식,명사
방심,명사
방심하다,동사
방아,명사
방아깨비,명사
방아쇠,명사
방아쇠,명사
방안,명사
방약무인,명사
방어,명사
방어력,명사
방어선,명사
방어율,명사
방어책,명사
방어하다,동사
방언,명사
방역,명사
방열판,명사
방영,명사
방영되다,동사
방영하다,동사
방울,명사
방울방울,부사
방위,명사
방위각,명사
방위대,명사
방위비,명사
방위사업청,명사
방음,명사
방임주의,명사
방재,명사
방전,명사
방전되다,동사
방전등,명사
방전하다,동사
방점,명사
방정식,명사
방제,명사
방조제,명사
방조하다,동사
방종하다,형용사
방주,명사
방죽,명사
방증,명사
방지,명사
방지하다,동사
방진,명사
방책,명사
방청객,명사
방출,명사
방출되다,동사
방출하다,동사
방충,명사
방충망,명사
방충제,명사
방치,명사
방치되다,동사
방치하다,동사
방침,명사
방콕,명사
방탄,명사
방탄복,명사
방탄차,명사
방탕,명사
방탕하다,형용사
방통위,명사
방파제,명사
방패,명사
방패막이,명사
방편,명사
방학,명사
방한,명사
방한하다,동사
방해,명사
방해꾼,명사
방해되다,동사
방해물,명사
방해죄,명사
방해하다,동사
방향,명사
방향감각,명사
방향성,명사
방향제,명사
방호시설,명사
방화,명사
방화문,명사
방화범,명사
방화벽,명사
방황,명사
방황하다,동사
밭,명사
밭농사,명사
밭농사하다,동사
밭머리,명사
배,명사
배격,명사
배격하다,동사
배경,명사
배고프다,형용사
배곯다,동사
배관,명사
배관공,명사
배구,명사
배급,명사
배급되다,동사
배급량,명사
배급사,명사
배급제,명사
배급하다,동사
배기량,명사
배기음,명사
배꼽,명사
배꼽시계,명사
배꽃,명사
배나무,명사
배낭,명사
배다,동사
배달,명사
배달겨레,명사
배달되다,동사
배달말,명사
배달민족,명사
배달부,명사
배달원,명사
배달족,명사
배달하다,동사
배당,명사
배당금,명사
배당하다,동사
배드민턴,명사
배따라기,명사
배럴,명사
배려,명사
배려하다,동사
배롱나무,명사
배반,명사
배반하다,동사
배배,부사
배부르다,형용사
배분,명사
배분하다,동사
배불뚝이,명사
배불리,부사
배상,명사
배상금,명사
배상액,명사
배상하다,동사
배색,명사
배색하다,동사
배석,명사
배석하다,동사
배설되다,동사
배설물,명사
배설하다,동사
배속,명사
배속되다,동사
배송,명사
배송하다,동사
배수,명사
배수구,명사
배수로,명사
배수지,명사
배수진,명사
배시시,부사
배신,명사
배신자,명사
배신하다,동사
배심원,명사
배앓이,명사
배양,명사
배양기,명사
배양접시,명사
배양하다,동사
배어들다,동사
배역,명사
배열,명사
배열되다,동사
배열하다,동사
배영,명사
배우,명사
배우다,동사
배우자,명사
배움터,명사
배웅,명사
배웅하다,동사
배율,명사
배은망덕,명사
배은망덕하다,형용사
배임,명사
배점,명사
배정,명사
배정되다,동사
배정하다,동사
배제,명사
배제되다,동사
배제하다,동사
배지,명사
배짱,명사
배척,명사
배척되다,동사
배척하다,동사
배추,명사
배추김치,명사
배추벌레,명사
배출,명사
배출구,명사
배출되다,동사
배출량,명사
배출하다,동사
배치,명사
배치되다,동사
배치하다,동사
배타성,명사
배타적,명사
배타주의,명사
배탈,명사
배터리,명사
배트,명사
배포,명사
배포되다,동사
배포판,명사
배포하다,동사
배필,명사
배회하다,동사
배후,명사
백,관형사
백골,명사
백과사전,명사
백금,명사
백기,명사
백내장,명사
백년가약,명사
백년대계,명사
백년해로,명사
백두대간,명사
백두산,명사
백두산정계비,명사
백라이트,명사
백령도,명사
백로,명사
백록담,명사
백마,명사
백만장자,명사
백묵,명사
백미,명사
백미러,명사
백반,명사
백발,명사
백발백중,명사
백분비,명사
백분위,명사
백분율,명사
백사장,명사
백색,명사
백서,명사
백설,명사
백설탕,명사
백성,명사
백수,명사
백숙,명사
백스페이스,명사
백신,명사
백악관,명사
백악기,명사
백양목,명사
백업,명사
백업하다,동사
백열전구,명사
백옥,명사
백의,명사
백의종군,명사
백의종군하다,동사
백인,명사
백일몽,명사
백일하,명사
백자,명사
백작,명사
백전백승,명사
백정,명사
백정,명사
백제,명사
백조,명사
백중,명사
백중맞이,명사
백중지세,명사
백지,명사
백지장,명사
백지화,명사
백지화되다,동사
백지화하다,동사
백척간두,명사
백치,명사
백치미,명사
백합,명사
